"","topic1","topic2","topic3","topic4","topic5","topic6","topic7","topic8","project","projecttype"
"liwiktionary",0.998422935715278,0.00136105677556952,0.000124017416527624,2.96960486142449e-05,2.99703391998003e-06,5.76874134167845e-06,5.19147666230032e-05,1.61350212627748e-06,"liwiktionary","Wiktionary"
"lmowiki",0.029669543265043,0.324100571107606,0.498762009898055,0.122731906799983,0.0184695440409446,0.00618133865772808,6.10151054672672e-05,2.40711251735223e-05,"lmowiki","Wikipedia"
"lnwiki",0.000443380574501287,0.446372528892165,0.167402075341609,0.384356909856775,4.78110931841923e-06,9.5784124077852e-06,0.00140722171329066,3.52409993338349e-06,"lnwiki","Wikipedia"
"lnwikibooks",0.964276823174637,0.0343914462559858,7.76944019378139e-05,0.000475435807187244,0.000127315057666282,0.000113361452218177,0.000444023488293347,9.39003620747873e-05,"lnwikibooks","Wikibooks"
"lnwiktionary",0.998860012693393,0.000721488162435094,0.00017836881634776,6.94625997868552e-05,1.41724409327856e-05,2.09021372893094e-05,0.000127472665145898,8.12048466913468e-06,"lnwiktionary","Wiktionary"
"lowiki",0.0516987775500018,0.639778044398641,0.0377171487499663,0.270646078665691,6.9687458019386e-06,1.66551554087636e-05,0.000133815144028046,2.51159046133649e-06,"lowiki","Wikipedia"
"lowiktionary",0.999698797431513,0.000138756663122884,5.86979706881245e-05,2.3172278871787e-05,5.90639957983432e-06,7.3472845760861e-06,6.4580053225039e-05,2.74191842344875e-06,"lowiktionary","Wiktionary"
"lrcwiki",0.000420811127610318,0.997412566089233,0.000667754374623841,0.00115606996585477,1.87482244956395e-05,4.3149141577145e-05,0.00027613929609112,4.76178051386741e-06,"lrcwiki","Wikipedia"
"ltgwiki",0.0208647506162775,0.978039126193711,0.000884943400991063,8.17557373655987e-05,6.38468130621075e-06,1.16987342612962e-05,0.000109372168086388,1.96846800117869e-06,"ltgwiki","Wikipedia"
"ltwiki",0.008947548115992,0.172897910769287,0.703024719772204,0.114716599594729,9.35275924016272e-08,1.91167864429422e-05,0.000393643826694066,3.676070583858e-07,"ltwiki","Wikipedia"
"ltwikibooks",0.28765036930803,0.710159585836141,0.00130335613011923,0.000400782172820634,2.75938383679899e-05,5.13057911155014e-05,0.00039757481280251,9.43211060327641e-06,"ltwikibooks","Wikibooks"
"ltwikiquote",0.0362530776877419,0.105074368867936,0.184939235907756,0.673646433745844,4.38577080671793e-06,1.08852407746244e-05,6.75700366789069e-05,4.04274246169198e-06,"ltwikiquote","Wikiquote"
"ltwikisource",0.0375188877850355,0.786481718134668,0.170209148262486,0.000781001310982486,0.000424593851970874,0.00369459478535626,0.000748202010729049,0.000141853858772247,"ltwikisource","Wikisource"
"ltwiktionary",0.998988599454208,0.000623187615285055,0.000261297645693654,4.10812116517093e-05,5.08721420628353e-06,7.37982792415717e-06,7.15718850545257e-05,1.79514597689967e-06,"ltwiktionary","Wiktionary"
"lvwiki",0.0219488107527729,0.0421297221882283,0.460903051710485,0.465472505685834,0.00589732775862709,0.00344409865261335,8.43027571320889e-05,0.000120180494308125,"lvwiki","Wikipedia"
"lvwikibooks",0.992600722473478,0.00712094701228395,1.94324185603384e-05,0.000122232297925639,2.45678789044407e-05,4.45267386577438e-05,4.32926747812375e-05,2.42785054089891e-05,"lvwikibooks","Wikibooks"
"lvwiktionary",0.999301403257866,0.000516602411287122,0.000106378027128508,2.474448344032e-05,2.9241805492939e-06,5.22248934012738e-06,4.12951936416073e-05,1.429956746926e-06,"lvwiktionary","Wiktionary"
"maiwiki",0.000132834892933951,0.943469363003224,0.00183449721092581,0.0502621928412448,2.10002854808672e-05,0.000195704443535039,0.00408386400170173,5.43320953359245e-07,"maiwiki","Wikipedia"
"map_bmswiki",0.00599051285320424,0.832347659168482,0.00047816471407507,0.161035876365334,6.02012511236418e-06,1.51531986671573e-05,0.000124632132541368,1.98144258454731e-06,"map_bmswiki","Wikipedia"
"mdfwiki",0.0104775952016964,0.631906472797612,0.121057623565868,0.0647384498539698,0.165893143141921,0.00349525928365128,0.00243118811076587,2.68044515430977e-07,"mdfwiki","Wikipedia"
"mediawikiwiki",0.00120594804662811,0.997948733654048,0.000302644932300895,0.000333507278993569,1.06307456935773e-05,2.18858409751611e-05,0.000173197638103243,3.45186325755495e-06,"mediawikiwiki","Other"
"metawiki",0.0138892013932588,0.978970234029921,0.00293053954197227,0.000178551734924106,8.90437277107414e-06,1.34327850119959e-05,0.00355265485647845,0.000456481285662254,"metawiki","Other"
"mgwiki",0.0066782886019181,0.216475465032156,0.123417412694967,0.653127692774304,1.1262878607642e-07,1.30022359968141e-07,0.000300740223803922,1.58021705019243e-07,"mgwiki","Wikipedia"
"mgwikibooks",0.979075731405026,0.0199194039512984,3.10920768902623e-05,0.000444646439687371,5.90608598902768e-05,7.16567802644978e-05,0.000358483465429758,3.992502151384e-05,"mgwikibooks","Wikibooks"
"mgwiktionary",0.999735716405428,8.22744630625453e-05,6.29041278100774e-05,1.89653842578137e-05,6.71906673818065e-06,6.87512263355842e-06,7.00421015622092e-05,1.65033285072046e-05,"mgwiktionary","Wiktionary"
"mhrwiki",0.0389448405936806,0.202450063819839,0.230249457579026,0.478129195404972,0.0493707866484735,0.000152645698039435,0.000702826158116629,1.84097852950011e-07,"mhrwiki","Wikipedia"
"mhwiki",0.910367225259777,0.0861440126977685,0.00147486224966824,0.00118076297632397,6.59555557924427e-05,0.000126966779878554,0.000605811550851188,3.44029299399813e-05,"mhwiki","Wikipedia"
"mhwiktionary",0.991961951801939,0.00771085276296127,2.22079081299815e-05,0.000142176428798783,2.6820672970203e-05,5.49107947773145e-05,5.32956806350633e-05,2.77839497886312e-05,"mhwiktionary","Wiktionary"
"minwiki",0.000685721770169258,0.569155262719119,0.00188917644990437,0.426438973446571,5.04815593398961e-06,1.12404415121322e-05,0.00178918075727909,2.53962595109862e-05,"minwiki","Wikipedia"
"miwiki",0.00118056277014474,0.720636318441429,0.277672839138924,0.000108968679158399,7.69441642660679e-06,1.19778899434161e-05,0.000126498803538917,0.000255139860434821,"miwiki","Wikipedia"
"miwikibooks",0.991827120029841,0.00788577590436641,2.2207952065201e-05,0.000136191961901791,2.67459194108881e-05,5.18653920634799e-05,2.22148491943505e-05,2.78779911565621e-05,"miwikibooks","Wikibooks"
"miwiktionary",0.999663341956705,0.00019445114716532,4.76181664133098e-05,1.82903655420351e-05,6.17937076851592e-06,6.72658906334963e-06,6.03619916664252e-05,3.03041267551813e-06,"miwiktionary","Wiktionary"
"mkwiki",0.0372487776742561,0.0176338189674214,0.449344675352904,0.445694452693098,0.0366580057821289,0.0132845331052043,9.18898899960019e-05,4.38465349914506e-05,"mkwiki","Wikipedia"
"mkwikibooks",0.129590921022281,0.867509420910181,0.0016692397595169,0.000637268355211188,3.64953521776526e-05,6.70526918352924e-05,0.000476527344201192,1.30745645951742e-05,"mkwikibooks","Wikibooks"
"mkwikisource",0.18855327551271,0.724091096575765,0.0854855795327758,0.000556406363238124,7.42713049823136e-05,0.000101486555736739,0.00103496638907854,0.000102917765713206,"mkwikisource","Wikisource"
"mkwiktionary",0.997339735482466,0.0019279295215566,0.00044947175034322,9.98645211741108e-05,1.13965690510481e-05,1.72135067465279e-05,0.000149948964739048,4.43968392379069e-06,"mkwiktionary","Wiktionary"
"mlwiki",0.0172892134989622,0.0884861944457915,0.360791848398425,0.533322994013577,1.17145324926192e-07,1.96063015765564e-06,0.000107570384095099,1.01483667417551e-07,"mlwiki","Wikipedia"
"mlwikibooks",0.347513357118848,0.648933630676182,0.0022816943590603,0.000618154198042524,3.3300550128215e-05,6.51940700153551e-05,0.000544121955024676,1.05470726987094e-05,"mlwikibooks","Wikibooks"
"mlwikiquote",0.426084815295537,0.543637865127039,0.00207994923265049,0.000358060028361468,1.71768802023046e-05,6.17621740309487e-05,0.0277480693541549,1.23019080236987e-05,"mlwikiquote","Wikiquote"
"mlwikisource",0.193395769962588,0.759066019700001,0.0427082172291144,0.00311856891355659,7.73957907113058e-05,0.0001806431010809,0.00142585175796101,2.75335449870571e-05,"mlwikisource","Wikisource"
"mlwiktionary",0.998236153496439,0.00150550290146091,9.04864986659978e-05,8.03466811610256e-05,5.62811737460936e-06,1.12056405100564e-05,6.74281187909217e-05,3.24854559778041e-06,"mlwiktionary","Wiktionary"
"mnwiki",0.000591980057799936,0.0882868683065281,0.462926652079592,0.442175616908984,0.00179317377070377,0.00409111092466774,0.000134475455843865,1.22495880844957e-07,"mnwiki","Wikipedia"
"mnwikibooks",0.992600722473478,0.00712094701228395,1.94324185603384e-05,0.000122232297925639,2.45678789044407e-05,4.45267386577438e-05,4.32926747812375e-05,2.42785054089891e-05,"mnwikibooks","Wikibooks"
"mnwiktionary",0.999017910774735,0.000759017770046883,0.000127361859580681,3.39509369319471e-05,3.21194267513701e-06,5.87140778408331e-06,5.10203860154778e-05,1.65492223083903e-06,"mnwiktionary","Wiktionary"
"mowiki",0.0254228506729345,0.840780768265105,0.132214578555647,0.0005463571585288,6.51214417047572e-05,8.52845583577296e-05,0.000866906632535851,1.81327151862503e-05,"mowiki","Wikipedia"
"mowiktionary",0.991961951801939,0.00771085276296127,2.22079081299815e-05,0.000142176428798783,2.6820672970203e-05,5.49107947773145e-05,5.32956806350633e-05,2.77839497886312e-05,"mowiktionary","Wiktionary"
"mrjwiki",8.94923575135142e-05,0.15263221499683,0.27120341765808,2.74899891167127e-05,0.388287459676901,0.18770156040001,3.9190755045065e-05,1.91741665034493e-05,"mrjwiki","Wikipedia"
"mrwiki",0.00697273733114253,0.00125600271564576,0.337114186426833,0.647090560827924,7.40738323894396e-08,1.22322909076512e-07,0.0075661958201709,1.20481541993283e-07,"mrwiki","Wikipedia"
"mrwikibooks",0.985940041556271,0.0134574624332533,1.31740232077208e-05,0.000402021939573473,2.21132112623612e-05,4.44098308067918e-05,0.000102600398244161,1.81766073809345e-05,"mrwikibooks","Wikibooks"
"mrwikiquote",0.883977989599698,0.114211406114727,0.000698393716429957,0.000659653632960066,3.76837194474132e-05,7.8077551404562e-05,0.000318972126718344,1.78235386148141e-05,"mrwikiquote","Wikiquote"
"mrwikisource",0.979715124812397,0.0192436890371268,0.000175215652595207,0.000575005341897411,3.06947952331668e-05,6.09447873815931e-05,0.000178773874561703,2.05516988068306e-05,"mrwikisource","Wikisource"
"mrwiktionary",0.998380545375481,0.00116109230621529,0.000162492595824433,0.000109140482567416,1.21577179239953e-05,2.24584584446499e-05,0.000145586378283391,6.52668525971827e-06,"mrwiktionary","Wiktionary"
"mswiki",0.016207884295116,0.0690075404351903,0.418599083100914,0.495866216718598,3.54516305830164e-05,0.00017110966978093,0.000112089448924812,6.24700892572709e-07,"mswiki","Wikipedia"
"mswikibooks",0.767532495875551,0.218801657126264,0.00799233165689215,0.00310282041827401,0.000123926227071201,0.000188582600889862,0.00221374656582153,4.44395292360561e-05,"mswikibooks","Wikibooks"
"mswiktionary",0.998845371343587,0.000795345786212155,0.000213664127286536,5.48036767842503e-05,4.93506409784823e-06,8.72770044468357e-06,7.50065125259533e-05,2.14578906198256e-06,"mswiktionary","Wiktionary"
"mtwiki",0.00192109988723126,0.31533620895128,0.0912821290282448,0.591005350623334,1.5742108506265e-07,1.43388981516467e-07,0.00045478588994818,1.24809895052227e-07,"mtwiki","Wikipedia"
"mtwiktionary",0.999755576711533,0.000100351572978632,5.73297369051788e-05,1.70150354958298e-05,5.28957912267978e-06,5.8713035956125e-06,5.62388065590648e-05,2.32725381015823e-06,"mtwiktionary","Wiktionary"
"muswiki",0.992600722473478,0.00712094701228395,1.94324185603384e-05,0.000122232297925639,2.45678789044407e-05,4.45267386577438e-05,4.32926747812375e-05,2.42785054089891e-05,"muswiki","Wikipedia"
"mwlwiki",0.000475915000674358,0.42776569242651,0.569991817806365,0.000155420636247432,2.27616857585614e-07,2.95889210924092e-07,0.0016103659972823,2.64626852295399e-07,"mwlwiki","Wikipedia"
"myvwiki",0.005368907431976,0.358566266388857,0.000794230109252433,0.491609716044695,0.122279788342629,0.0213629780820091,1.79678158126222e-05,1.45784768412326e-07,"myvwiki","Wikipedia"
"mywiki",0.000325999913140808,0.14134960240664,0.176940504420352,0.681227164929574,7.9163511609764e-08,1.89139803103278e-07,0.000156384413368788,7.56136097279906e-08,"mywiki","Wikipedia"
"mywikibooks",0.992600722473478,0.00712094701228395,1.94324185603384e-05,0.000122232297925639,2.45678789044407e-05,4.45267386577438e-05,4.32926747812375e-05,2.42785054089891e-05,"mywikibooks","Wikibooks"
"mywiktionary",0.921162338021584,0.0760276331811155,0.00153633478465817,0.000883071409063835,2.35434481324693e-05,5.01724570136126e-05,0.000306683218120497,1.02234803116794e-05,"mywiktionary","Wiktionary"
"mznwiki",0.000272771474179237,0.672338502163075,0.326904430933987,0.000352987313521992,6.05242171032171e-06,1.13270274308011e-05,0.000109288229152928,4.64043694308389e-06,"mznwiki","Wikipedia"
"nahwiki",0.019231913755641,0.342469115165557,0.230744112710518,0.407530012652157,1.76671143302613e-07,1.99644914180771e-07,2.43049674606755e-05,1.64432608781399e-07,"nahwiki","Wikipedia"
"nahwikibooks",0.977911027851291,0.0212560459992912,5.18067230996609e-05,0.000332689165870105,7.42912126360583e-05,9.33243726536266e-05,0.00021748155374522,6.33331214127528e-05,"nahwikibooks","Wikibooks"
"nahwiktionary",0.997810807361702,0.00168218253778671,0.000271781404960566,0.000107884482895428,7.81896023737354e-06,1.42053789342706e-05,0.000101817777631977,3.5020958512742e-06,"nahwiktionary","Wiktionary"
"napwiki",0.000702440703461399,0.500646234611804,0.498447156634985,9.74182653824194e-05,4.87037411785751e-06,1.58757078744085e-05,8.29273307496867e-05,3.0763716255662e-06,"napwiki","Wikipedia"
"nawiki",0.00612217230587735,0.889332494869343,0.0845719997778447,0.0198303512124283,8.04440032836762e-06,1.45014080956116e-05,0.000110957883025009,9.47814305814172e-06,"nawiki","Wikipedia"
"nawikibooks",0.992363349634844,0.00728138851653389,1.72786675839555e-05,0.000182796027091426,2.38102449119447e-05,4.23059401217309e-05,6.70915966583999e-05,2.19793722543214e-05,"nawikibooks","Wikibooks"
"nawikiquote",0.992600722473478,0.00712094701228395,1.94324185603384e-05,0.000122232297925639,2.45678789044407e-05,4.45267386577438e-05,4.32926747812375e-05,2.42785054089891e-05,"nawikiquote","Wikiquote"
"nawiktionary",0.99968961864014,0.000152162675703961,6.26961062307408e-05,1.6254385288053e-05,6.50090346249332e-06,7.25713737056313e-06,6.24439377408522e-05,3.06621406351979e-06,"nawiktionary","Wiktionary"
"nds_nlwiki",0.00887927358009181,0.550578495352102,0.426772444409504,3.64206373454241e-05,3.17403132655196e-06,6.98467344290665e-06,0.000102639149355952,0.0136205681668321,"nds_nlwiki","Wikipedia"
"ndswiki",0.0595608978778731,0.160080022299084,0.77901703992154,2.71305147394718e-05,2.98175212501991e-06,1.06874481729126e-05,5.2401849706143e-05,0.00124883833675915,"ndswiki","Wikipedia"
"ndswikibooks",0.964276823174637,0.0343914462559858,7.76944019378139e-05,0.000475435807187244,0.000127315057666282,0.000113361452218177,0.000444023488293347,9.39003620747873e-05,"ndswikibooks","Wikibooks"
"ndswikiquote",0.99891304347826,0.000155279503105984,0.00015527950310559,0.000155279503105596,0.000155279503105591,0.00015527950310559,0.00015527950310559,0.00015527950310559,"ndswikiquote","Wikiquote"
"ndswiktionary",0.395570188212165,0.0679104049250239,0.536334411118086,4.9154484213071e-05,1.01541060286684e-05,9.73393177026339e-06,0.000108574655171365,7.37856754118705e-06,"ndswiktionary","Wiktionary"
"newiki",0.000266544224346906,0.889216029253834,0.108161082997892,0.00028771648877603,3.50227269734177e-07,5.02535443987723e-05,0.00201782943474191,1.93828741148045e-07,"newiki","Wikipedia"
"newikibooks",0.991639318042169,0.0071372969951453,0.000363688765444136,0.000316308945277902,3.42456649548063e-05,4.06465380696808e-05,0.000450139486173207,1.83555627658726e-05,"newikibooks","Wikibooks"
"newiktionary",0.997732208034077,0.00180223453962651,0.000135722593432022,0.000142211237030961,1.38454985544546e-05,1.4412191442549e-05,0.000152781662380687,6.5842434556421e-06,"newiktionary","Wiktionary"
"newwiki",0.000271523375922897,0.118174940228919,5.33558878903559e-05,0.88135755887447,1.13523505537628e-07,1.63089651731642e-07,0.000142226615279337,1.18404361702811e-07,"newwiki","Wikipedia"
"ngwiki",0.600549152737507,0.39686694036072,0.000499081349236877,0.00155744824608374,3.98106972046054e-05,8.98169035130452e-05,0.000382055627764968,1.56940779698113e-05,"ngwiki","Wikipedia"
"nlwiki",0.0433464762406542,0.0754372053688357,0.704526421482112,0.0955616760831961,1.46561275787362e-07,2.79905964653455e-05,0.00615794458110349,0.0749421390863572,"nlwiki","Wikipedia"
"nlwikibooks",0.149304330624964,0.799238874496635,0.0395985498446172,0.000272103762660173,2.52477553323074e-05,4.46207457209439e-05,0.0115091888190503,7.08395102098418e-06,"nlwikibooks","Wikibooks"
"nlwikinews",0.0176079550546419,0.544193849882462,0.437192270185181,0.000658201193266267,1.18233405059001e-05,2.72659226366113e-05,0.000229375188641866,7.92592326647816e-05,"nlwikinews","Wikinews"
"nlwikiquote",0.00850715973241901,0.418310546055549,0.572868822391724,8.71505999923562e-05,9.20765788911852e-06,1.82752269471862e-05,0.000194981412342475,3.85692313678747e-06,"nlwikiquote","Wikiquote"
"nlwikisource",0.00179722908422016,0.772844151314639,0.225004675620388,0.000101975737196702,1.41533463525003e-05,1.95125724990321e-05,0.000203419019624611,1.48833050795564e-05,"nlwikisource","Wikisource"
"nlwikivoyage",0.00245399907828963,0.864007786005678,0.133014899237323,7.05014273474318e-05,9.70871773522639e-06,1.92723531779495e-05,0.000283381620363533,0.000140451560085789,"nlwikivoyage","Wikivoyage"
"nlwiktionary",0.998042125218454,0.000451095533850863,0.00130270519800463,4.79272357056845e-05,8.39811219463283e-06,1.401566357631e-05,0.000131081179257087,2.65185895665786e-06,"nlwiktionary","Wiktionary"
"nnwiki",0.0319996946280142,0.000344441440282726,0.483093750153295,0.477606665770692,9.13915125423388e-05,0.00576844903305921,0.00010987150032137,0.000985735961793266,"nnwiki","Wikipedia"
"nnwikiquote",0.104069955695956,0.067229709186089,0.828073484290789,0.000375358583832744,1.28807646155415e-05,2.40182052486878e-05,0.000210310757534173,4.28251593475671e-06,"nnwikiquote","Wikiquote"
"nnwiktionary",0.999465689093068,0.000342101437388875,7.36596287582988e-05,3.21742589072477e-05,7.07615479754375e-06,7.9799497604568e-06,6.77970410365682e-05,3.52243628352487e-06,"nnwiktionary","Wiktionary"
"novwiki",0.0270914605047909,0.574370098961704,0.0726452756139348,0.320957672195381,0.000153045845834585,0.00273974649389197,0.00204238844960712,3.11934855417709e-07,"novwiki","Wikipedia"
"nowiki",0.0286960967675406,0.0309098600879538,0.512260797304693,0.424421219460769,7.36789935179111e-05,0.0020155921068872,0.000102008697031425,0.00152074658160754,"nowiki","Wikipedia"
"nowikibooks",0.292495622594586,0.705846544487532,0.00108789638904645,0.000257885558240334,1.68270073171126e-05,3.11494380199071e-05,0.000257277093772445,6.79743148559097e-06,"nowikibooks","Wikibooks"
"nowikinews",0.0453559189977703,0.948293140514436,0.00542431497134756,0.000168348478013907,1.28066358467528e-05,2.0935491441485e-05,0.000284987019761547,0.000439547891382803,"nowikinews","Wikinews"
"nowikiquote",0.0109692184185151,0.405147804524608,0.583507852345113,0.000132709406533236,1.19561401969566e-05,2.16114477239488e-05,0.000204506989152143,4.34072815762824e-06,"nowikiquote","Wikiquote"
"nowikisource",0.0717352490174548,0.272171327865843,0.00100366547273672,0.654903254254879,1.07774640448713e-05,2.89259521157384e-05,0.000140571889637441,6.22808328817615e-06,"nowikisource","Wikisource"
"nowiktionary",0.998697269998193,0.00090573193099907,0.000292274734688969,3.2968882282397e-05,3.5039792714598e-06,5.99364064462323e-06,6.07947867801021e-05,1.46204714076708e-06,"nowiktionary","Wiktionary"
"nrmwiki",0.018243137301806,0.664284559792609,0.00274849839331745,0.314382006317367,1.26434889785424e-05,2.96092981730764e-05,0.000173991563943472,0.000125553843805252,"nrmwiki","Wikipedia"
"nsowiki",0.00218763149276598,0.996452256143312,0.00048922481053883,0.000586239786574401,1.58429837886881e-05,3.37123861930052e-05,0.000230071467324411,5.02092950242208e-06,"nsowiki","Wikipedia"
"nvwiki",0.445874225211115,0.373352419188789,0.180469571941501,3.17666916292839e-05,4.81491865797637e-06,7.9283476421507e-06,0.000106224967199722,0.000153048733465833,"nvwiki","Wikipedia"
"nywiki",0.00155077382105203,0.992971339168503,0.000389341759194959,7.23647832931529e-05,6.6687879576227e-06,8.81159213441511e-06,0.00499846440748971,2.23568037531954e-06,"nywiki","Wikipedia"
"ocwiki",0.0225209685302205,0.0291923511859265,0.445982616519978,0.482886084492848,0.0120304292265485,0.00729608704428044,9.13585322582494e-05,1.04467939965773e-07,"ocwiki","Wikipedia"
"ocwikibooks",0.981920102480246,0.0123719783395043,0.00447378478703667,0.00025159548802223,6.2426240486274e-05,0.000105036723657687,0.000794107962815505,2.09679782312477e-05,"ocwikibooks","Wikibooks"
"ocwiktionary",0.998456212675162,0.00122704692349893,0.000196070173558489,4.1525834399785e-05,4.25268437709481e-06,7.90402408229991e-06,6.5103749561981e-05,1.88393535969741e-06,"ocwiktionary","Wiktionary"
"olowiki",0.000288461945091314,0.188415827688686,0.000412150782056957,9.30317831409586e-05,0.619045397065822,0.191677017007311,6.7771937531179e-05,3.41790360839596e-07,"olowiki","Wikipedia"
"omwiki",0.00340125497179394,0.993465242237498,0.00273972072772981,0.000131310019748975,1.31253414157128e-05,1.79284411934731e-05,0.000227065369650572,4.35289096914078e-06,"omwiki","Wikipedia"
"omwiktionary",0.999120862705626,0.000668620953178798,6.539451071092e-05,4.36307451598941e-05,9.24145665317332e-06,1.42615851526411e-05,7.24291737069881e-05,5.55886981203447e-06,"omwiktionary","Wiktionary"
"orwiki",0.000136489100832512,0.184615689275564,7.96571094201307e-05,0.814972918936434,1.22753229778981e-07,3.16245604311134e-07,0.00019469409320441,1.12485710794662e-07,"orwiki","Wikipedia"
"orwikisource",0.00136815921152537,0.996908952625265,0.000372325519128191,0.000958925055325137,1.77986733728336e-05,4.57242157882758e-05,0.000321606060460681,6.50863913461315e-06,"orwikisource","Wikisource"
"orwiktionary",0.997324280235414,0.00227497892770774,9.8558529534876e-05,0.000162042918515746,1.25293035703266e-05,2.3014542574979e-05,9.6556717824082e-05,8.03882485790949e-06,"orwiktionary","Wiktionary"
"oswiki",0.0262163255991493,0.149219579872615,0.427479494579073,0.363179771994477,0.0246863728398096,0.00884586321932232,0.000372336649557226,2.55245996562517e-07,"oswiki","Wikipedia"
"pagwiki",0.00190867568615546,0.997377470507556,0.000431121012528882,0.000141669136670029,7.44652734032663e-06,1.16149505130418e-05,0.000118855650307552,3.1465289283017e-06,"pagwiki","Wikipedia"
"pamwiki",0.000288229489003978,0.335879663524933,0.100380861754575,0.561929193746106,4.98591300334015e-06,1.13816151119586e-05,0.00150253196384859,3.15199341774317e-06,"pamwiki","Wikipedia"
"papwiki",0.00148755865234859,0.956796130923493,0.0413631992263493,0.000125283379491698,9.95319382899509e-06,1.72030805109019e-05,0.000198030026449362,2.64151752802179e-06,"papwiki","Wikipedia"
"pawiki",0.00369712753028166,0.227738519313596,0.105313548997379,0.662732300542716,1.38367184269409e-07,7.88271283366643e-06,0.000510351550757657,1.30985251937024e-07,"pawiki","Wikipedia"
"pawikibooks",0.612025169579272,0.288738420469114,0.00124777968525164,0.00933741378964842,0.000115931215846609,0.000296681744351433,0.0881984920658407,4.01114506750561e-05,"pawikibooks","Wikibooks"
"pawiktionary",0.998044211937706,0.00145288377795182,0.000221035815302167,0.000111970928972091,1.27800737617209e-05,2.28312641116329e-05,0.000126740825648992,7.5453765454698e-06,"pawiktionary","Wiktionary"
"pcdwiki",0.0110683647557802,0.837456286214254,0.145605002497374,8.477064040221e-05,0.00545115650326099,0.000198116082903293,0.000135781825905619,5.21480118825716e-07,"pcdwiki","Wikipedia"
"pdcwiki",0.00730425896477831,0.490596534345428,0.0378348585757278,0.464151792815188,4.34217210873351e-06,1.06974665212073e-05,8.26198815091949e-05,1.48957787396932e-05,"pdcwiki","Wikipedia"
"pflwiki",0.00459850798570325,0.932727746757565,0.0623820552055494,9.89467066831232e-05,9.5134346569509e-06,1.57884746051411e-05,0.000164639419090002,2.80201614689812e-06,"pflwiki","Wikipedia"
"pihwiki",0.000186692183952792,0.972643649702318,0.0233680371664712,0.000259276530814926,9.56667934286653e-06,1.37728131232665e-05,0.00351723818551003,1.76673846680998e-06,"pihwiki","Wikipedia"
"piwiki",0.00179056100457934,0.996791411495634,0.000703323869666408,0.000476654702883002,1.64247661443554e-05,2.31915778609755e-05,0.000189684759979501,8.74782325205788e-06,"piwiki","Wikipedia"
"piwiktionary",0.991961951801939,0.00771085276296127,2.22079081299815e-05,0.000142176428798783,2.6820672970203e-05,5.49107947773145e-05,5.32956806350633e-05,2.77839497886312e-05,"piwiktionary","Wiktionary"
"plwiki",0.023684680634961,0.0564149522805063,0.517065705352815,0.281422053070953,0.0799521071099787,0.0366348915725148,0.000201858813649991,0.00462375116462108,"plwiki","Wikipedia"
"plwikibooks",0.00998644849405159,0.980634941987337,0.000891225527889024,0.000128842927272355,1.35404120091462e-05,2.09466428965416e-05,0.0083198955769888,4.15843155539359e-06,"plwikibooks","Wikibooks"
"plwikinews",0.00048688439369983,0.910124401642368,0.0891718235810908,5.92561277984245e-05,5.88460301216975e-06,1.00983508049949e-05,0.000117016434995578,2.46348662298712e-05,"plwikinews","Wikinews"
"plwikiquote",0.00240400886541726,0.201577660525114,0.795857797453996,2.52997120115501e-05,8.04559297894513e-06,6.32928848041135e-05,4.9800819201527e-05,1.40941464765689e-05,"plwikiquote","Wikiquote"
"plwikisource",0.00341615331348823,0.662454308071682,0.333872687698529,7.92840172841844e-05,1.21165396814553e-05,3.26562936208676e-05,0.000128519188278228,4.27487743638886e-06,"plwikisource","Wikisource"
"plwikivoyage",0.000289389135785971,0.269942037557938,0.729378526440913,7.39529868848684e-05,1.21578299669795e-05,1.30185604276306e-05,0.000137898505516965,0.000153018982565798,"plwikivoyage","Wikivoyage"
"plwiktionary",0.998393159497748,0.00131165790414845,0.00019674519114631,2.91927410445996e-05,3.9587902135156e-06,5.13511882687331e-06,5.882438712958e-05,1.32636974237321e-06,"plwiktionary","Wiktionary"
"pmswiki",0.0916031969482762,0.203793829114119,0.703134672022708,2.00807562919238e-05,3.42667515149962e-06,1.56433382095417e-05,0.00139402127668632,3.51298685571358e-05,"pmswiki","Wikipedia"
"pnbwiki",0.000230656961441987,0.203922189497013,0.226402946246533,0.569320033020129,5.06818627675679e-06,9.29668245280338e-06,6.59188643928949e-05,4.38905417603562e-05,"pnbwiki","Wikipedia"
"pnbwiktionary",0.807671993899008,0.18286353744811,0.00721882788377394,0.000702055682572256,8.5213108579661e-05,0.000120101571570248,0.0013149313910981,2.33390152877119e-05,"pnbwiktionary","Wiktionary"
"pntwiki",0.00180505784191021,0.931187087767215,0.0611122632609487,6.94651643854127e-05,1.21169607143697e-05,1.75262387519148e-05,0.00578529321662506,1.11895494490651e-05,"pntwiki","Wikipedia"
"pswiki",0.000742197314096419,0.105998141954487,0.000182374657086055,0.892697570812804,1.74194990329058e-07,2.4179491396454e-07,0.000379116015153355,1.83256468611634e-07,"pswiki","Wikipedia"
"pswikibooks",0.992600722473478,0.00712094701228395,1.94324185603384e-05,0.000122232297925639,2.45678789044407e-05,4.45267386577438e-05,4.32926747812375e-05,2.42785054089891e-05,"pswikibooks","Wikibooks"
"pswiktionary",0.997982349950752,0.00161440379805205,0.000167773483366591,0.000113418365463527,9.80698398351353e-06,1.55950388033534e-05,9.07454297205996e-05,5.90694985793391e-06,"pswiktionary","Wiktionary"
